"CLIENTNUM","STATUS","CUSTOMER_AGE","GENDER","DEPENDENT_COUNT","EDUCATION_LEVEL","MARITAL_STATUS","INCOME_CATEGORY","CARD_CATEGORY","MONTHS_ON_BOOK","TOTAL_RELATIONSHIP_COUNT","MONTHS_INACTIVE_12_MON","CONTACTS_COUNT_12_MON","CREDIT_LIMIT","TOTAL_REVOLVING_BAL","AVG_OPEN_TO_BUY","TOTAL_TRANS_AMT","TOTAL_TRANS_CT","AVG_UTILIZATION_RATIO"
769170558,Existing Customer,53,M,3,Graduate,Single,$60K - $80K,Blue,47,6,4,3,16320,0,16320,1279,41,0.0
769183908,Existing Customer,51,F,2,Doctorate,Single,Unknown,Blue,45,6,3,1,2109,683,1426,4321,58,0.324
769189083,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,40,4,2,4,1438,639,799,4427,85,0.444
769196433,Existing Customer,55,F,2,Post-Graduate,Married,Less than $40K,Blue,49,4,1,1,2414,2276,138,2000,62,0.943
769200858,Existing Customer,34,F,4,Graduate,Single,Less than $40K,Blue,28,3,2,3,1438,0,1438,4626,86,0.0
769206483,Existing Customer,58,M,3,Unknown,Married,$120K +,Blue,52,3,3,3,15733,2101,13632,13986,97,0.134
769323183,Existing Customer,51,M,4,Uneducated,Single,$120K +,Blue,45,6,2,3,12101,2517,9584,2086,44,0.208
769330908,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,5,3,4,2574,1555,1019,4134,62,0.604
769396158,Attrited Customer,55,M,1,College,Single,$80K - $120K,Blue,43,2,2,3,24884,0,24884,5107,53,0.0
769411758,Existing Customer,43,M,1,Graduate,Single,$60K - $80K,Blue,37,4,3,4,20013,922,19091,1518,39,0.046
769425858,Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,32,4,1,2,1438,0,1438,1468,26,0.0
769433508,Existing Customer,43,M,1,College,Single,$60K - $80K,Blue,37,6,3,3,2733,1819,914,933,25,0.666
769438608,Attrited Customer,48,F,1,Graduate,Married,Less than $40K,Blue,42,3,3,2,1942,860,1082,2522,42,0.443
769448658,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,37,5,2,3,4188,0,4188,3492,69,0.0
769463433,Existing Customer,41,F,2,Post-Graduate,Single,Less than $40K,Blue,35,6,3,2,8666,0,8666,3593,71,0.0
769574883,Existing Customer,41,M,2,High School,Married,$40K - $60K,Blue,32,3,1,3,12804,2517,10287,1101,37,0.197
769575783,Attrited Customer,49,F,3,College,Married,Less than $40K,Blue,41,3,3,3,1603,749,854,2644,43,0.467
769576608,Existing Customer,62,M,1,Uneducated,Single,$60K - $80K,Blue,49,4,1,2,12814,1010,11804,3566,76,0.079
769577358,Existing Customer,31,F,0,Graduate,Single,Less than $40K,Blue,17,4,2,3,2787,1761,1026,4358,89,0.632
769578108,Existing Customer,40,M,4,Unknown,Single,$60K - $80K,Blue,26,2,2,3,20929,1652,19277,4001,76,0.079
769578858,Existing Customer,40,M,2,Graduate,Married,$40K - $60K,Silver,33,4,3,1,18737,0,18737,4010,76,0.0
769579608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,46,3,6,4,2240,1601,639,3795,70,0.715
769587258,Existing Customer,38,M,3,College,Single,$60K - $80K,Silver,32,4,2,2,30082,1671,28411,15240,126,0.056
769662033,Existing Customer,45,F,2,College,Unknown,Less than $40K,Blue,29,2,2,3,1438,0,1438,5025,85,0.0
769667583,Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,2,3,2,3744,0,3744,8202,69,0.0
769676358,Existing Customer,38,M,2,High School,Single,$60K - $80K,Blue,32,1,1,2,1438,1309,129,5066,76,0.91
769684158,Existing Customer,42,M,4,College,Single,$40K - $60K,Blue,36,3,3,2,2502,1488,1014,3763,75,0.595
769701258,Existing Customer,26,F,0,Unknown,Unknown,Unknown,Blue,18,3,3,3,12463,1319,11144,3996,71,0.106
769709058,Existing Customer,60,M,1,Uneducated,Single,$60K - $80K,Blue,54,1,2,1,3618,972,2646,4228,63,0.269
769720683,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,44,5,2,2,5708,1884,3824,4914,60,0.33
769732233,Existing Customer,40,M,5,Graduate,Married,$80K - $120K,Blue,34,6,2,4,11942,1651,10291,1085,29,0.138
769751958,Existing Customer,55,M,3,Unknown,Married,$120K +,Blue,49,3,2,4,9926,2018,7908,2235,57,0.203
769756983,Existing Customer,38,M,3,Graduate,Married,$60K - $80K,Blue,32,3,1,2,7709,2227,5482,2520,61,0.289
769883733,Attrited Customer,46,M,3,Post-Graduate,Single,$40K - $60K,Blue,40,3,4,2,2344,0,2344,2098,31,0.0
769892058,Existing Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue,34,4,2,2,9124,2126,6998,4564,65,0.233
769911858,Existing Customer,40,F,4,High School,Unknown,Less than $40K,Blue,34,3,4,1,3313,2517,796,1171,20,0.76
769927533,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,44,4,2,1,3222,1422,1800,4613,72,0.441
769935783,Existing Customer,40,M,3,Unknown,Single,$60K - $80K,Blue,34,2,2,1,9594,2517,7077,14213,100,0.262
769962933,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,34,4,1,4,6728,1192,5536,5244,75,0.177
769974258,Existing Customer,44,M,3,Post-Graduate,Single,$80K - $120K,Blue,38,5,2,3,19724,0,19724,3830,82,0.0
769980333,Existing Customer,36,M,1,Uneducated,Single,$80K - $120K,Blue,30,4,2,5,13005,2152,10853,3023,53,0.165
769985883,Existing Customer,45,M,2,Graduate,Single,$80K - $120K,Blue,39,6,3,3,1613,0,1613,3549,65,0.0
770024733,Attrited Customer,53,F,2,Uneducated,Single,$40K - $60K,Blue,47,1,2,3,1699,0,1699,2520,49,0.0
770038983,Attrited Customer,37,M,4,High School,Single,$60K - $80K,Silver,31,1,3,3,28831,2517,26314,8688,69,0.087
770135358,Existing Customer,46,F,1,Graduate,Married,Less than $40K,Blue,40,6,2,2,5157,1485,3672,4417,77,0.288
770146008,Existing Customer,59,M,1,Graduate,Single,$40K - $60K,Blue,53,4,3,2,2136,1502,634,1908,37,0.703
770180808,Existing Customer,37,F,4,Graduate,Single,Unknown,Blue,31,3,3,2,1438,0,1438,5001,91,0.0
770190258,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,43,2,1,1,7037,0,7037,7678,93,0.0
770205708,Existing Customer,31,M,0,Unknown,Married,Less than $40K,Blue,25,2,3,0,4093,0,4093,15495,112,0.0
770220558,Attrited Customer,57,M,3,Unknown,Single,$60K - $80K,Blue,51,1,6,1,5859,0,5859,8004,82,0.0
770241333,Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,Blue,43,3,1,4,2228,1003,1225,2104,44,0.45
770262183,Existing Customer,31,M,0,Uneducated,Single,Less than $40K,Blue,25,5,2,2,5715,1741,3974,2324,67,0.305
770268933,Existing Customer,44,M,5,Unknown,Married,$60K - $80K,Silver,38,3,2,2,33521,928,32593,4115,66,0.028
770278833,Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,37,3,1,3,20695,1250,19445,3924,82,0.06
770293758,Existing Customer,44,M,3,High School,Single,Less than $40K,Blue,38,6,1,2,2111,1047,1064,4830,82,0.496
770560683,Existing Customer,51,M,1,Graduate,Married,$120K +,Gold,37,2,3,1,34516,2417,32099,13021,117,0.07
770575233,Existing Customer,37,M,2,Graduate,Single,$60K - $80K,Blue,23,6,1,2,5663,1149,4514,2553,61,0.203
770581983,Existing Customer,55,F,4,Graduate,Married,$40K - $60K,Blue,41,1,1,3,1438,0,1438,4885,88,0.0
770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,2,0,3378,1069,2309,1285,16,0.316
770596458,Attrited Customer,45,F,2,Doctorate,Married,Less than $40K,Blue,31,4,3,4,2704,2262,442,2362,39,0.837
770632758,Existing Customer,50,F,4,Doctorate,Single,Unknown,Blue,36,2,3,2,2521,1608,913,1328,33,0.638
770647233,Existing Customer,35,F,2,High School,Married,Less than $40K,Blue,21,5,6,3,2157,1188,969,2111,59,0.551
770662383,Existing Customer,38,M,2,Graduate,Single,$40K - $60K,Blue,24,6,3,2,14632,1158,13474,1399,36,0.079
770667408,Existing Customer,47,M,4,College,Married,$80K - $120K,Blue,33,3,1,3,8854,2382,6472,4768,81,0.269
770705208,Existing Customer,44,F,2,Unknown,Single,Less than $40K,Gold,30,1,3,3,15365,630,14735,7890,91,0.041
770708133,Existing Customer,47,F,5,High School,Single,Less than $40K,Blue,33,5,2,2,2169,1330,839,3833,64,0.613
770717883,Existing Customer,42,F,2,College,Married,$40K - $60K,Blue,28,6,2,1,1820,0,1820,4592,67,0.0
770721858,Existing Customer,65,M,1,Graduate,Married,Less than $40K,Blue,56,3,2,5,3539,2517,1022,1463,31,0.711
770724558,Attrited Customer,42,M,2,College,Married,$60K - $80K,Blue,28,6,1,3,7340,0,7340,838,24,0.0
770740308,Existing Customer,49,F,4,Graduate,Unknown,$40K - $60K,Blue,35,3,3,2,2631,1699,932,4691,92,0.646
770743983,Existing Customer,34,F,3,Uneducated,Single,$40K - $60K,Blue,20,1,2,3,8698,874,7824,15683,94,0.1
770746908,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,30,5,1,2,7872,2509,5363,1155,32,0.319
770753733,Existing Customer,42,F,5,College,Single,Less than $40K,Blue,28,4,3,2,3044,1865,1179,4854,85,0.613
770762133,Existing Customer,52,F,3,High School,Married,Unknown,Blue,38,2,1,2,3505,2517,988,5034,79,0.718
770764908,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,25,5,2,3,3071,2517,554,1765,36,0.82
770766633,Existing Customer,28,F,1,Post-Graduate,Single,Less than $40K,Blue,14,2,3,3,3848,0,3848,14054,105,0.0
770769483,Existing Customer,35,M,2,Post-Graduate,Married,$40K - $60K,Blue,21,3,1,3,2256,775,1481,1749,33,0.344
770774133,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Silver,39,1,2,3,34516,1198,33318,4826,70,0.035
770778108,Existing Customer,49,M,4,Post-Graduate,Married,$60K - $80K,Blue,35,4,2,3,2527,1419,1108,3585,68,0.562
770781558,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,21,5,1,2,3230,2517,713,1914,31,0.779
770783508,Existing Customer,48,M,3,Graduate,Divorced,$60K - $80K,Blue,34,6,3,2,11062,0,11062,4084,72,0.0
770800683,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,35,3,3,3,2640,2133,507,4956,72,0.808
770817783,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516,1679,32837,1060,27,0.049
770824833,Existing Customer,32,M,1,Graduate,Divorced,$40K - $60K,Blue,19,2,3,5,3657,1135,2522,16236,94,0.31
770828358,Existing Customer,38,M,1,Graduate,Unknown,$80K - $120K,Blue,25,4,2,4,8138,0,8138,4839,61,0.0
770839608,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,47,6,1,1,2394,1427,967,4611,82,0.596
770842833,Attrited Customer,49,F,3,High School,Married,Unknown,Silver,36,2,3,3,34516,1273,33243,4777,51,0.037
770848308,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Platinum,31,2,2,1,34516,1308,33208,8773,105,0.038
770858283,Existing Customer,40,F,4,High School,Married,$40K - $60K,Blue,27,5,2,2,2822,2182,640,5371,93,0.773
770871708,Existing Customer,62,M,0,Graduate,Married,$40K - $60K,Blue,48,5,1,5,2591,0,2591,2123,56,0.0
770874483,Existing Customer,54,F,1,Post-Graduate,Married,Unknown,Blue,40,4,1,2,2876,1267,1609,4302,74,0.441
770878458,Existing Customer,27,F,1,Post-Graduate,Married,Less than $40K,Blue,13,3,2,2,1438,990,448,3855,73,0.688
770882508,Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,24,4,1,5,17162,773,16389,2457,54,0.045
770901258,Existing Customer,30,F,1,Graduate,Married,Less than $40K,Blue,17,3,1,3,1512,810,702,2558,44,0.536
770909433,Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,37,6,2,1,3600,1904,1696,4946,75,0.529
770917608,Existing Customer,42,F,1,Uneducated,Married,Less than $40K,Blue,29,3,4,2,2756,1911,845,4656,62,0.693
770920908,Existing Customer,39,F,0,Unknown,Single,$40K - $60K,Silver,26,1,1,1,22054,1146,20908,8055,82,0.052
770926158,Existing Customer,51,F,0,Doctorate,Single,Less than $40K,Blue,38,2,2,2,4132,2517,1615,13820,129,0.609
770929383,Existing Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,28,2,1,1,7293,993,6300,4828,82,0.136
770937183,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Silver,27,3,1,2,10745,2084,8661,3502,87,0.194
770938533,Existing Customer,45,M,1,College,Unknown,$120K +,Blue,32,3,1,3,3304,1370,1934,3914,70,0.415
770942283,Existing Customer,46,F,2,Unknown,Single,Less than $40K,Blue,33,4,3,2,3670,0,3670,4811,68,0.0
770952933,Existing Customer,53,F,1,Unknown,Married,Less than $40K,Blue,40,4,2,4,2383,1938,445,1616,37,0.813
770956158,Existing Customer,43,F,4,Graduate,Unknown,Less than $40K,Blue,30,3,2,1,2397,2151,246,4140,68,0.897
770968383,Attrited Customer,41,M,4,Graduate,Married,$80K - $120K,Silver,28,3,2,3,34516,825,33691,2022,52,0.024
770970558,Existing Customer,41,M,2,Unknown,Single,$80K - $120K,Blue,28,1,2,3,13679,2267,11412,15180,103,0.166
770975133,Existing Customer,36,M,0,Graduate,Unknown,Less than $40K,Blue,23,5,2,4,5403,1854,3549,4382,74,0.343
770977833,Existing Customer,36,M,2,Graduate,Married,Less than $40K,Blue,23,2,2,3,3920,0,3920,16500,102,0.0
770985633,Existing Customer,39,M,2,Unknown,Married,$40K - $60K,Blue,26,6,1,2,5510,2027,3483,1980,42,0.368
771020133,Existing Customer,45,F,5,Uneducated,Single,Less than $40K,Blue,32,3,3,0,2859,1776,1083,4440,79,0.621
771028533,Attrited Customer,48,F,3,Post-Graduate,Married,Less than $40K,Silver,35,5,1,3,10357,0,10357,911,25,0.0
771032658,Existing Customer,54,M,3,Unknown,Married,$80K - $120K,Blue,41,3,3,2,10448,1569,8879,1604,39,0.15
771037008,Existing Customer,46,M,1,Uneducated,Married,$80K - $120K,Blue,33,3,1,2,13324,0,13324,4245,76,0.0
771040758,Existing Customer,62,F,0,Graduate,Single,Unknown,Silver,49,5,1,2,30310,0,30310,3703,91,0.0
771045708,Attrited Customer,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,3,3,1504,970,534,2801,51,0.645
771051783,Existing Customer,53,M,3,High School,Married,$120K +,Blue,40,6,2,5,4182,741,3441,1297,24,0.177
771058908,Existing Customer,55,F,3,High School,Single,$40K - $60K,Blue,42,3,3,2,2873,2455,418,4563,72,0.855
771061008,Attrited Customer,40,F,2,Doctorate,Married,$40K - $60K,Blue,27,4,2,3,2208,0,2208,2659,56,0.0
771062733,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,31,1,2,1,4291,1285,3006,15511,101,0.299
771067308,Existing Customer,38,F,3,High School,Single,$40K - $60K,Blue,25,1,1,2,3040,1908,1132,5616,73,0.628
771069033,Existing Customer,56,M,1,Unknown,Unknown,$60K - $80K,Blue,43,2,2,3,10602,1083,9519,14084,91,0.102
771071958,Existing Customer,41,F,3,Graduate,Single,Less than $40K,Blue,28,6,1,2,7768,1669,6099,1051,22,0.215
771073908,Existing Customer,62,M,0,Unknown,Married,$40K - $60K,Blue,48,4,1,2,1438,0,1438,1406,27,0.0
771075258,Existing Customer,55,M,2,College,Single,$120K +,Silver,42,2,3,2,34516,1527,32989,1268,42,0.044
771079833,Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,27,3,3,3,1438,0,1438,4332,78,0.0
771081558,Existing Customer,55,M,2,High School,Divorced,$120K +,Blue,42,3,2,2,34516,1190,33326,2862,78,0.034
771086208,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,44,3,4,4,6256,1530,4726,1629,43,0.245
771092433,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,42,4,3,3,1724,0,1724,4434,67,0.0
771097683,Attrited Customer,43,M,2,High School,Single,$120K +,Blue,30,1,2,2,10896,2517,8379,4935,58,0.231
771099183,Existing Customer,37,F,2,Graduate,Single,Less than $40K,Blue,24,5,2,3,8444,1945,6499,2497,74,0.23
771106458,Existing Customer,54,F,4,College,Married,Less than $40K,Blue,41,1,5,2,2444,1313,1131,4609,61,0.537
771108933,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,34,5,3,4,1926,879,1047,4385,71,0.456
771163533,Existing Customer,52,F,1,Unknown,Married,$40K - $60K,Blue,39,3,2,1,1438,635,803,4617,79,0.441
771169458,Existing Customer,41,M,4,College,Married,$120K +,Blue,28,5,3,0,28020,1470,26550,1723,36,0.052
771180033,Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue,34,6,1,2,3502,1851,1651,1814,31,0.529
771183933,Existing Customer,39,M,1,Uneducated,Married,$80K - $120K,Blue,26,6,2,3,16040,1220,14820,1923,49,0.076
771190083,Existing Customer,36,F,3,Post-Graduate,Single,Less than $40K,Blue,23,6,2,1,2410,1705,705,2505,69,0.707
771196083,Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Blue,34,6,3,3,18178,0,18178,1837,37,0.0
771197433,Existing Customer,54,F,1,Graduate,Married,Less than $40K,Blue,41,3,2,4,4658,588,4070,1351,30,0.126
771201408,Existing Customer,53,F,3,Graduate,Divorced,Less than $40K,Blue,40,3,2,3,2684,2126,558,5299,75,0.792
771204108,Existing Customer,36,F,2,Uneducated,Single,Unknown,Blue,23,3,1,0,1954,1179,775,3896,67,0.603
771212508,Existing Customer,34,F,2,Unknown,Single,Less than $40K,Blue,21,6,3,4,6131,1270,4861,2825,93,0.207
771214083,Existing Customer,45,M,2,High School,Unknown,$60K - $80K,Blue,32,1,2,3,1870,0,1870,4891,65,0.0
771215583,Existing Customer,39,M,3,High School,Single,$60K - $80K,Blue,26,6,1,4,24534,1475,23059,3505,60,0.06
771217758,Existing Customer,44,F,2,High School,Single,Less than $40K,Blue,31,3,2,3,4182,2028,2154,16920,114,0.485
771219033,Existing Customer,42,M,1,Uneducated,Unknown,$80K - $120K,Blue,29,4,3,3,17506,1979,15527,4199,73,0.113
771220758,Existing Customer,40,F,3,Doctorate,Single,Unknown,Blue,27,1,1,2,2896,2100,796,4614,83,0.725
771222558,Existing Customer,45,F,3,Graduate,Unknown,Less than $40K,Blue,32,6,1,3,2900,2018,882,4467,79,0.696
771224358,Existing Customer,54,F,4,Unknown,Married,Less than $40K,Blue,41,3,1,3,2028,0,2028,4030,78,0.0
771228183,Existing Customer,30,F,0,Graduate,Divorced,Less than $40K,Blue,17,4,1,3,4704,0,4704,3294,87,0.0
771230508,Existing Customer,46,F,4,College,Married,$40K - $60K,Blue,33,4,1,1,2423,429,1994,4717,80,0.177
771232533,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,33,3,3,3,2267,1283,984,4249,81,0.566
771234558,Existing Customer,65,F,0,Graduate,Single,Less than $40K,Blue,56,6,3,2,7478,0,7478,2213,62,0.0
771237933,Existing Customer,47,M,1,Uneducated,Unknown,$80K - $120K,Blue,34,4,1,3,20620,1085,19535,1477,23,0.053
771244383,Existing Customer,52,F,1,College,Unknown,Less than $40K,Blue,39,1,2,1,8506,0,8506,14289,113,0.0
771246708,Existing Customer,40,M,5,Graduate,Unknown,$120K +,Blue,27,5,2,3,31954,2297,29657,4371,82,0.072
771284658,Attrited Customer,47,F,1,Unknown,Married,Less than $40K,Blue,35,6,2,4,1850,896,954,2613,41,0.484
771288258,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,2,2,2545,1894,651,4660,68,0.744
771292233,Existing Customer,48,F,1,Unknown,Single,Less than $40K,Blue,36,1,1,2,3918,813,3105,15867,103,0.208
771304383,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,33,1,2,3,4174,2507,1667,7905,86,0.601
771330558,Existing Customer,51,M,4,High School,Married,$60K - $80K,Blue,38,5,2,3,10462,1824,8638,1267,31,0.174
771332283,Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,38,5,1,3,4601,2517,2084,5056,80,0.547
771335358,Existing Customer,37,M,2,College,Divorced,$40K - $60K,Blue,24,3,3,4,8120,2098,6022,3161,54,0.258
771336783,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,38,1,3,2,1759,1345,414,4351,81,0.765
771338658,Existing Customer,46,M,2,High School,Married,$80K - $120K,Blue,30,6,3,1,11670,915,10755,4277,89,0.078
771342183,Attrited Customer,53,F,3,Graduate,Single,$40K - $60K,Blue,40,6,3,2,1625,0,1625,2314,43,0.0
771349458,Existing Customer,33,M,2,Graduate,Married,$40K - $60K,Blue,20,4,3,3,5657,1792,3865,1914,46,0.317
771354633,Existing Customer,58,M,1,College,Single,$80K - $120K,Blue,45,5,3,4,1854,1480,374,3292,73,0.798
771356508,Existing Customer,41,F,5,Graduate,Married,Less than $40K,Blue,28,2,3,1,2665,1936,729,4500,71,0.726
771359958,Existing Customer,39,M,4,Unknown,Single,$120K +,Silver,26,6,2,2,34516,2517,31999,1689,42,0.073
771400608,Existing Customer,56,F,2,Graduate,Married,Unknown,Blue,44,2,1,2,8204,1375,6829,4727,76,0.168
771403008,Existing Customer,52,M,2,Graduate,Unknown,$60K - $80K,Blue,40,4,1,3,7215,0,7215,4409,75,0.0
771408483,Existing Customer,48,M,5,Unknown,Unknown,$60K - $80K,Blue,36,4,1,2,4100,1956,2144,3584,61,0.477
771411408,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,38,2,3,4,2673,0,2673,4929,54,0.0
771420708,Existing Customer,42,F,4,Unknown,Single,Less than $40K,Blue,30,3,2,1,1446,621,825,4860,68,0.429
771422883,Attrited Customer,57,F,3,Graduate,Married,Less than $40K,Blue,45,1,4,2,1759,186,1573,2705,35,0.106
771424908,Attrited Customer,38,M,2,Unknown,Unknown,$60K - $80K,Blue,26,2,2,3,11252,1129,10123,1766,31,0.1
771429408,Existing Customer,54,M,1,High School,Married,$80K - $120K,Blue,42,5,3,2,1618,668,950,1515,31,0.413
771431133,Existing Customer,47,F,4,Graduate,Unknown,Less than $40K,Blue,35,4,2,4,1438,0,1438,3778,69,0.0
771433608,Existing Customer,54,M,4,Uneducated,Single,$80K - $120K,Blue,42,5,2,2,11742,0,11742,4053,70,0.0
771441558,Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,37,5,3,3,2608,1589,1019,2073,47,0.609
771450708,Existing Customer,58,F,3,Graduate,Married,$40K - $60K,Blue,46,5,3,1,4669,1913,2756,4363,73,0.41
771453033,Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,35,5,1,2,17343,1280,16063,3170,57,0.074
771455508,Existing Customer,60,F,0,College,Single,Less than $40K,Blue,48,5,1,3,1438,0,1438,4104,83,0.0
771460158,Existing Customer,43,M,3,Graduate,Single,Less than $40K,Blue,31,3,1,2,4098,1776,2322,3939,84,0.433
771464808,Existing Customer,35,F,2,Graduate,Single,Less than $40K,Blue,23,6,3,3,2317,1301,1016,4161,71,0.562
771469758,Existing Customer,55,M,3,Graduate,Single,$120K +,Blue,43,5,1,3,34516,0,34516,4131,66,0.0
771471708,Existing Customer,44,F,2,Graduate,Unknown,Less than $40K,Blue,32,2,1,3,3080,1776,1304,5097,77,0.577
771474108,Existing Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,28,3,2,2,1794,1019,775,4455,63,0.568
771484908,Existing Customer,31,M,0,Graduate,Divorced,$80K - $120K,Silver,19,1,3,3,34516,1984,32532,14969,96,0.057
771486933,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,52,5,3,2,2563,2242,321,3942,84,0.875
771488583,Existing Customer,46,F,1,Graduate,Single,$40K - $60K,Blue,34,4,2,2,3569,0,3569,4186,72,0.0
771490833,Existing Customer,52,M,1,College,Single,$80K - $120K,Blue,40,5,1,1,4745,1227,3518,1140,40,0.259
771492408,Existing Customer,40,F,2,Graduate,Married,Less than $40K,Blue,28,3,1,2,2421,1747,674,1346,30,0.722
